Meadow,Site,Elevation,Species1,Species2,Schoener
a,3,949.8,Senecio sp#,ZInsectDensity,
a,3,949.8,Silene dioica,ZInsectDensity,
a,3,949.8,Silene nutans,ZInsectDensity,
a,3,949.8,Sisymbrium officinale,ZInsectDensity,
a,3,949.8,Solidago virgaurea,ZInsectDensity,
a,3,949.8,Spiranthes spiralis,ZInsectDensity,
a,3,949.8,Stachys recta,ZInsectDensity,
a,3,949.8,Thesium sp#,ZInsectDensity,
a,3,949.8,Tragopodon pratensis,ZInsectDensity,
a,3,949.8,Trifolium badium,ZInsectDensity,
a,3,949.8,Trifolium campestre,ZInsectDensity,
a,3,949.8,Trolleis europaeus,ZInsectDensity,
a,3,949.8,Vaccinium vitis-idaea,ZInsectDensity,
a,3,949.8,Valeriana,ZInsectDensity,
a,3,949.8,Verbena officinalis,ZInsectDensity,
a,3,949.8,Veronica chamaedris,ZInsectDensity,
a,3,949.8,Veronica officinalis,ZInsectDensity,
a,3,949.8,Veronica sp#,ZInsectDensity,
a,3,949.8,Vicia sepium,ZInsectDensity,
a,3,949.8,Vincetoxicum hirundinaria,ZInsectDensity,
a,3,949.8,Viola sp#,ZInsectDensity,
a,4,1002.8,Acinos alpinus,ZInsectDensity,
a,4,1002.8,Aconitum anthora,ZInsectDensity,
a,4,1002.8,Aconitum napellus,ZInsectDensity,
a,4,1002.8,Aegopodium podagraria,ZInsectDensity,
a,4,1002.8,Ajuga pyramidalis,ZInsectDensity,
a,4,1002.8,Ajuga reptans,ZInsectDensity,
a,4,1002.8,Alchemilla sp#,ZInsectDensity,
a,4,1002.8,Anacamptis pyramidalis,ZInsectDensity,
a,4,1002.8,Anemone narcissiflora,ZInsectDensity,
a,4,1002.8,Anthericum ramosum,ZInsectDensity,
a,4,1002.8,Apiaceae sp#,ZInsectDensity,
a,4,1002.8,Arnica montana,ZInsectDensity,
a,4,1002.8,Aster amellus,ZInsectDensity,
a,4,1002.8,Aster bellidiastrum,ZInsectDensity,
a,4,1002.8,Atroba belladonna,ZInsectDensity,
a,4,1002.8,Bistorta vivipara,ZInsectDensity,
a,4,1002.8,Buphthalmum salicifolium,ZInsectDensity,
a,4,1002.8,Capsella bursa-pastoris,ZInsectDensity,
a,4,1002.8,Carduus defloratus,ZInsectDensity,
a,4,1002.8,Carlina vulgaris,ZInsectDensity,
a,4,1002.8,Cephalanthera longifolia,ZInsectDensity,
a,4,1002.8,Chenopodium sp#,ZInsectDensity,
a,4,1002.8,Cichorium intybus,ZInsectDensity,
a,4,1002.8,Coeglossum viride,ZInsectDensity,
a,4,1002.8,Convolvulus arvensis,ZInsectDensity,
a,4,1002.8,Conyza sp#,ZInsectDensity,
a,4,1002.8,Crepis sp#,ZInsectDensity,
a,4,1002.8,Crepis sp# 2,ZInsectDensity,
a,4,1002.8,Cuscuta europaeae,ZInsectDensity,
a,4,1002.8,Dianthus sp#,ZInsectDensity,
a,4,1002.8,Echium vulgare,ZInsectDensity,
a,4,1002.8,Epilobium sp#,ZInsectDensity,
a,4,1002.8,Euphorbia cyparissias,ZInsectDensity,
a,4,1002.8,Fragaria sp#,ZInsectDensity,
a,4,1002.8,Gentiana sp#,ZInsectDensity,
a,4,1002.8,Geranium sanguineum?,ZInsectDensity,
a,4,1002.8,Geranium sylvaticum,ZInsectDensity,
a,4,1002.8,Globularia cardiflora,ZInsectDensity,
a,4,1002.8,Globularia nudicaulis,ZInsectDensity,
a,4,1002.8,Gymnadenia conopsea,ZInsectDensity,
a,4,1002.8,Hippocrepis comosa,ZInsectDensity,
a,4,1002.8,Lamium album,ZInsectDensity,
a,4,1002.8,Lathyrus sp#,ZInsectDensity,
a,4,1002.8,Ligustrum vulgare,ZInsectDensity,
a,4,1002.8,Lotus maritimus,ZInsectDensity,
a,4,1002.8,Maianthemum bifolium,ZInsectDensity,
a,4,1002.8,Malva neglecta,ZInsectDensity,
a,4,1002.8,Medicago minima,ZInsectDensity,
a,4,1002.8,Mycelis muralis,ZInsectDensity,
a,4,1002.8,Myosotes sp#,ZInsectDensity,
a,4,1002.8,Neottia ovata,ZInsectDensity,
a,4,1002.8,Odontites luteus,ZInsectDensity,
a,4,1002.8,Onobrychis vicifolia,ZInsectDensity,
a,4,1002.8,Ophrus apifera,ZInsectDensity,
a,4,1002.8,Ophrus insectifera,ZInsectDensity,
a,4,1002.8,Orchis mascula,ZInsectDensity,
a,4,1002.8,Origanum vulgare,ZInsectDensity,
a,4,1002.8,Pastinaca sativa,ZInsectDensity,
a,4,1002.8,Phyteuma orbiculare,ZInsectDensity,
a,4,1002.8,Plantago major,ZInsectDensity,
a,4,1002.8,Planthera bifolia,ZInsectDensity,
a,4,1002.8,Platanthera chlorantha,ZInsectDensity,
a,4,1002.8,Polygala alpestris,ZInsectDensity,
a,4,1002.8,Primula veris,ZInsectDensity,
a,4,1002.8,Pulsatilla sp#,ZInsectDensity,
a,4,1002.8,Reseda lutea,ZInsectDensity,
a,4,1002.8,Rumex sp#,ZInsectDensity,
a,4,1002.8,Sambucus sp#,ZInsectDensity,
a,4,1002.8,Sanguisorba minor,ZInsectDensity,
a,4,1002.8,Saponaria ocymoides?,ZInsectDensity,
a,4,1002.8,Senecio sp#,ZInsectDensity,
a,4,1002.8,Silene dioica,ZInsectDensity,
a,4,1002.8,Silene nutans,ZInsectDensity,
a,4,1002.8,Sisymbrium officinale,ZInsectDensity,
a,4,1002.8,Solanum dulgamara,ZInsectDensity,
a,4,1002.8,Solidago virgaurea,ZInsectDensity,
a,4,1002.8,Spiranthes spiralis,ZInsectDensity,
a,4,1002.8,Stachys recta,ZInsectDensity,
a,4,1002.8,Taraxacum sp#,ZInsectDensity,
a,4,1002.8,Teurium montanum,ZInsectDensity,
a,4,1002.8,Thesium sp#,ZInsectDensity,
a,4,1002.8,Tragopodon pratensis,ZInsectDensity,
a,4,1002.8,Trifolium badium,ZInsectDensity,
a,4,1002.8,Trifolium campestre,ZInsectDensity,
a,4,1002.8,Trolleis europaeus,ZInsectDensity,
a,4,1002.8,Vaccinium vitis-idaea,ZInsectDensity,
a,4,1002.8,Valeriana,ZInsectDensity,
a,4,1002.8,Verbena officinalis,ZInsectDensity,
a,4,1002.8,Veronica officinalis,ZInsectDensity,
a,4,1002.8,Vicia sepium,ZInsectDensity,
a,4,1002.8,Viola sp#,ZInsectDensity,
a,5,1001,Aconitum anthora,ZInsectDensity,
a,5,1001,Aconitum napellus,ZInsectDensity,
a,5,1001,Aegopodium podagraria,ZInsectDensity,
a,5,1001,Ajuga pyramidalis,ZInsectDensity,
a,5,1001,Ajuga reptans,ZInsectDensity,
a,5,1001,Alchemilla sp#,ZInsectDensity,
a,5,1001,Allium carinatum,ZInsectDensity,
a,5,1001,Anacamptis pyramidalis,ZInsectDensity,
a,5,1001,Anemone narcissiflora,ZInsectDensity,
a,5,1001,Anthericum ramosum,ZInsectDensity,
a,5,1001,Arnica montana,ZInsectDensity,
a,5,1001,Aster amellus,ZInsectDensity,
a,5,1001,Aster bellidiastrum,ZInsectDensity,
a,5,1001,Bistorta vivipara,ZInsectDensity,
a,5,1001,Buphthalmum salicifolium,ZInsectDensity,
a,5,1001,Capsella bursa-pastoris,ZInsectDensity,
a,5,1001,Carduus defloratus,ZInsectDensity,
a,5,1001,Carlina vulgaris,ZInsectDensity,
a,5,1001,Cephalanthera longifolia,ZInsectDensity,
a,5,1001,Chenopodium sp#,ZInsectDensity,
a,5,1001,Cichorium intybus,ZInsectDensity,
a,5,1001,Cirsium arvense,ZInsectDensity,
a,5,1001,Coeglossum viride,ZInsectDensity,
a,5,1001,Convolvulus arvensis,ZInsectDensity,
a,5,1001,Conyza sp#,ZInsectDensity,
a,5,1001,Crepis sp#,ZInsectDensity,
a,5,1001,Crepis sp# 2,ZInsectDensity,
a,5,1001,Cuscuta europaeae,ZInsectDensity,
a,5,1001,Dianthus sp#,ZInsectDensity,
a,5,1001,Epilobium sp#,ZInsectDensity,
a,5,1001,Fragaria sp#,ZInsectDensity,
a,5,1001,Gentiana sp#,ZInsectDensity,
a,5,1001,Geranium pusillum,ZInsectDensity,
a,5,1001,Geranium sanguineum?,ZInsectDensity,
a,5,1001,Geranium sylvaticum,ZInsectDensity,
a,5,1001,Globularia cardiflora,ZInsectDensity,
a,5,1001,Globularia nudicaulis,ZInsectDensity,
a,5,1001,Gymnadenia conopsea,ZInsectDensity,
a,5,1001,Lamium album,ZInsectDensity,
a,5,1001,Lathyrus sp#,ZInsectDensity,
a,5,1001,Maianthemum bifolium,ZInsectDensity,
a,5,1001,Malva neglecta,ZInsectDensity,
a,5,1001,Medicago minima,ZInsectDensity,
a,5,1001,Melampyrum sylvaticum,ZInsectDensity,
a,5,1001,Mycelis muralis,ZInsectDensity,
a,5,1001,Myosotes sp#,ZInsectDensity,
a,5,1001,Neottia ovata,ZInsectDensity,
a,5,1001,Odontites luteus,ZInsectDensity,
a,5,1001,Onobrychis vicifolia,ZInsectDensity,
a,5,1001,Ophrus apifera,ZInsectDensity,
a,5,1001,Ophrus insectifera,ZInsectDensity,
a,5,1001,Orchis mascula,ZInsectDensity,
a,5,1001,Origanum vulgare,ZInsectDensity,
a,5,1001,Pastinaca sativa,ZInsectDensity,
a,5,1001,Phyteuma orbiculare,ZInsectDensity,
a,5,1001,Plantago major,ZInsectDensity,
a,5,1001,Planthera bifolia,ZInsectDensity,
a,5,1001,Platanthera chlorantha,ZInsectDensity,
a,5,1001,Primula veris,ZInsectDensity,
a,5,1001,Pulsatilla sp#,ZInsectDensity,
a,5,1001,Reseda lutea,ZInsectDensity,
a,5,1001,Rhinanthus minor,ZInsectDensity,
a,5,1001,Rumex sp#,ZInsectDensity,
a,5,1001,Sanguisorba minor,ZInsectDensity,
a,5,1001,Saponaria ocymoides?,ZInsectDensity,
a,5,1001,Senecio sp#,ZInsectDensity,
a,5,1001,Silene dioica,ZInsectDensity,
a,5,1001,Silene nutans,ZInsectDensity,
a,5,1001,Sisymbrium officinale,ZInsectDensity,
a,5,1001,Solidago virgaurea,ZInsectDensity,
a,5,1001,Spiranthes spiralis,ZInsectDensity,
a,5,1001,Stachys recta,ZInsectDensity,
a,5,1001,Taraxacum sp#,ZInsectDensity,
a,5,1001,Thesium sp#,ZInsectDensity,
a,5,1001,Tragopodon pratensis,ZInsectDensity,
a,5,1001,Trifolium badium,ZInsectDensity,
a,5,1001,Trolleis europaeus,ZInsectDensity,
a,5,1001,Vaccinium vitis-idaea,ZInsectDensity,
a,5,1001,Valeriana,ZInsectDensity,
a,5,1001,Verbena officinalis,ZInsectDensity,
a,5,1001,Veronica officinalis,ZInsectDensity,
a,5,1001,Veronica sp#,ZInsectDensity,
a,5,1001,Veronica teucrium,ZInsectDensity,
a,5,1001,Viola sp#,ZInsectDensity,
a,6,981.9,Acinos alpinus,ZInsectDensity,
a,6,981.9,Aconitum anthora,ZInsectDensity,
a,6,981.9,Aconitum napellus,ZInsectDensity,
a,6,981.9,Aegopodium podagraria,ZInsectDensity,
a,6,981.9,Ajuga pyramidalis,ZInsectDensity,
a,6,981.9,Ajuga reptans,ZInsectDensity,
a,6,981.9,Alchemilla sp#,ZInsectDensity,
a,6,981.9,Anacamptis pyramidalis,ZInsectDensity,
a,6,981.9,Anemone narcissiflora,ZInsectDensity,
a,6,981.9,Anthyllis vulneraria,ZInsectDensity,
a,6,981.9,Apiaceae sp#,ZInsectDensity,
a,6,981.9,Arnica montana,ZInsectDensity,
a,6,981.9,Aster amellus,ZInsectDensity,
a,6,981.9,Aster bellidiastrum,ZInsectDensity,
a,6,981.9,Atroba belladonna,ZInsectDensity,
a,6,981.9,Bistorta vivipara,ZInsectDensity,
a,6,981.9,Capsella bursa-pastoris,ZInsectDensity,
a,6,981.9,Carduus defloratus,ZInsectDensity,
a,6,981.9,Carduus nutans,ZInsectDensity,
a,6,981.9,Carlina acaulis,ZInsectDensity,
a,6,981.9,Carum carvi,ZInsectDensity,
a,6,981.9,Centaurium sp#,ZInsectDensity,
a,6,981.9,Cephalanthera longifolia,ZInsectDensity,
a,6,981.9,Cerastium sp#,ZInsectDensity,
a,6,981.9,Chenopodium sp#,ZInsectDensity,
a,6,981.9,Cichorium intybus,ZInsectDensity,
a,6,981.9,Cirsium arvense,ZInsectDensity,
a,6,981.9,Coeglossum viride,ZInsectDensity,
a,6,981.9,Convolvulus arvensis,ZInsectDensity,
a,6,981.9,Conyza sp#,ZInsectDensity,
a,6,981.9,Crepis sp#,ZInsectDensity,
a,6,981.9,Crepis sp# 2,ZInsectDensity,
a,6,981.9,Crepis/Hieracium,ZInsectDensity,
a,6,981.9,Cuscuta europaeae,ZInsectDensity,
a,6,981.9,Dianthus sp#,ZInsectDensity,
a,6,981.9,Epilobium sp#,ZInsectDensity,
a,6,981.9,Euphorbia cyparissias,ZInsectDensity,
a,6,981.9,Fragaria sp#,ZInsectDensity,
a,6,981.9,Galium sp#,ZInsectDensity,
a,6,981.9,Gentiana sp#,ZInsectDensity,
a,6,981.9,Geranium pusillum,ZInsectDensity,
a,6,981.9,Geranium sanguineum?,ZInsectDensity,
a,6,981.9,Geranium sp#,ZInsectDensity,
a,6,981.9,Geranium sylvaticum,ZInsectDensity,
a,6,981.9,Globularia cardiflora,ZInsectDensity,
a,6,981.9,Gymnadenia conopsea,ZInsectDensity,
a,6,981.9,Hippocrepis comosa,ZInsectDensity,
a,6,981.9,Lamium album,ZInsectDensity,
a,6,981.9,Lathyrus pratensis,ZInsectDensity,
a,6,981.9,Lathyrus sp#,ZInsectDensity,
a,6,981.9,Ligustrum vulgare,ZInsectDensity,
a,6,981.9,Lotus maritimus,ZInsectDensity,
a,6,981.9,Maianthemum bifolium,ZInsectDensity,
a,6,981.9,Malva neglecta,ZInsectDensity,
a,6,981.9,Medicago minima,ZInsectDensity,
a,6,981.9,Melampyrum sylvaticum,ZInsectDensity,
a,6,981.9,Mycelis muralis,ZInsectDensity,
a,6,981.9,Myosotes sp#,ZInsectDensity,
a,6,981.9,Neottia ovata,ZInsectDensity,
a,6,981.9,Onobrychis vicifolia,ZInsectDensity,
a,6,981.9,Ophrus apifera,ZInsectDensity,
a,6,981.9,Ophrus insectifera,ZInsectDensity,
a,6,981.9,Orchis mascula,ZInsectDensity,
a,6,981.9,Origanum vulgare,ZInsectDensity,
a,6,981.9,Parnassia palustris,ZInsectDensity,
a,6,981.9,Pastinaca sativa,ZInsectDensity,
a,6,981.9,Phyteuma orbiculare,ZInsectDensity,
a,6,981.9,Plantago major,ZInsectDensity,
a,6,981.9,Planthera bifolia,ZInsectDensity,
a,6,981.9,Platanthera chlorantha,ZInsectDensity,
a,6,981.9,Polygala alpestris,ZInsectDensity,
a,6,981.9,Polygala vulgaris,ZInsectDensity,
a,6,981.9,Primula veris,ZInsectDensity,
a,6,981.9,Pulsatilla sp#,ZInsectDensity,
a,6,981.9,Reseda lutea,ZInsectDensity,
a,6,981.9,Rhinanthus minor,ZInsectDensity,
a,6,981.9,Rumex sp#,ZInsectDensity,
a,6,981.9,Sambucus sp#,ZInsectDensity,
a,6,981.9,Sanguisorba minor,ZInsectDensity,
a,6,981.9,Saponaria ocymoides?,ZInsectDensity,
a,6,981.9,Sedum album,ZInsectDensity,
a,6,981.9,Sedum sp# yellow,ZInsectDensity,
a,6,981.9,Senecio sp#,ZInsectDensity,
a,6,981.9,Silene dioica,ZInsectDensity,
a,6,981.9,Silene nutans,ZInsectDensity,
a,6,981.9,Sisymbrium officinale,ZInsectDensity,
a,6,981.9,Solanum dulgamara,ZInsectDensity,
a,6,981.9,Spiranthes spiralis,ZInsectDensity,
a,6,981.9,Stachys recta,ZInsectDensity,
a,6,981.9,Taraxacum sp#,ZInsectDensity,
a,6,981.9,Thesium sp#,ZInsectDensity,
a,6,981.9,Tragopodon pratensis,ZInsectDensity,
a,6,981.9,Trifolium badium,ZInsectDensity,
a,6,981.9,Trifolium campestre,ZInsectDensity,
a,6,981.9,Trolleis europaeus,ZInsectDensity,
a,6,981.9,Urtica dioica,ZInsectDensity,
a,6,981.9,Vaccinium vitis-idaea,ZInsectDensity,
a,6,981.9,Valeriana,ZInsectDensity,
a,6,981.9,Verbena officinalis,ZInsectDensity,
a,6,981.9,Veronica chamaedris,ZInsectDensity,
a,6,981.9,Veronica officinalis,ZInsectDensity,
a,6,981.9,Veronica sp#,ZInsectDensity,
a,6,981.9,Vicia cracca,ZInsectDensity,
a,6,981.9,Vincetoxicum hirundinaria,ZInsectDensity,
a,6,981.9,Viola sp#,ZInsectDensity,
i,1,766.3,Acinos alpinus,ZInsectDensity,
i,1,766.3,Aconitum anthora,ZInsectDensity,
i,1,766.3,Aconitum napellus,ZInsectDensity,
i,1,766.3,Aegopodium podagraria,ZInsectDensity,
i,1,766.3,Ajuga pyramidalis,ZInsectDensity,
i,1,766.3,Ajuga reptans,ZInsectDensity,
i,1,766.3,Alchemilla sp#,ZInsectDensity,
i,1,766.3,Anacamptis pyramidalis,ZInsectDensity,
i,1,766.3,Anemone narcissiflora,ZInsectDensity,
i,1,766.3,Anthyllis vulneraria,ZInsectDensity,
i,1,766.3,Apiaceae sp#,ZInsectDensity,
i,1,766.3,Arenaria/Linum ym#,ZInsectDensity,
i,1,766.3,Arnica montana,ZInsectDensity,
i,1,766.3,Aster bellidiastrum,ZInsectDensity,
i,1,766.3,Bellis perennis,ZInsectDensity,
i,1,766.3,Bistorta vivipara,ZInsectDensity,
i,1,766.3,Capsella bursa-pastoris,ZInsectDensity,
i,1,766.3,Carduus defloratus,ZInsectDensity,
i,1,766.3,Carlina acaulis,ZInsectDensity,
i,1,766.3,Carlina vulgaris,ZInsectDensity,
i,1,766.3,Carum carvi,ZInsectDensity,
i,1,766.3,Centaurium sp#,ZInsectDensity,
i,1,766.3,Cephalanthera longifolia,ZInsectDensity,
i,1,766.3,Chenopodium sp#,ZInsectDensity,
i,1,766.3,Cichorium intybus,ZInsectDensity,
i,1,766.3,Cirsium acaule,ZInsectDensity,
i,1,766.3,Coeglossum viride,ZInsectDensity,
i,1,766.3,Conyza sp#,ZInsectDensity,
i,1,766.3,Crepis sp#,ZInsectDensity,
i,1,766.3,Crepis sp# 2,ZInsectDensity,
i,1,766.3,Crepis/Hieracium,ZInsectDensity,
i,1,766.3,Cuscuta europaeae,ZInsectDensity,
i,1,766.3,Dianthus sp#,ZInsectDensity,
i,1,766.3,Epilobium sp#,ZInsectDensity,
i,1,766.3,Euphrasia sp,ZInsectDensity,
i,1,766.3,Fragaria sp#,ZInsectDensity,
i,1,766.3,Gentiana sp#,ZInsectDensity,
i,1,766.3,Gentiana verna,ZInsectDensity,
i,1,766.3,Geranium pusillum,ZInsectDensity,
i,1,766.3,Geranium sylvaticum,ZInsectDensity,
i,1,766.3,Globularia cardiflora,ZInsectDensity,
i,1,766.3,Gymnadenia conopsea,ZInsectDensity,
i,1,766.3,Hypericum sp#,ZInsectDensity,
i,1,766.3,Lamium album,ZInsectDensity,
i,1,766.3,Lathyrus sp#,ZInsectDensity,
i,1,766.3,Maianthemum bifolium,ZInsectDensity,
i,1,766.3,Malva neglecta,ZInsectDensity,
i,1,766.3,Medicago minima,ZInsectDensity,
i,1,766.3,Melampyrum sylvaticum,ZInsectDensity,
i,1,766.3,Mycelis muralis,ZInsectDensity,
i,1,766.3,Myosotes sp#,ZInsectDensity,
i,1,766.3,Neottia ovata,ZInsectDensity,
i,1,766.3,Onobrychis vicifolia,ZInsectDensity,
i,1,766.3,Ophrus insectifera,ZInsectDensity,
i,1,766.3,Orchis mascula,ZInsectDensity,
i,1,766.3,Parnassia palustris,ZInsectDensity,
i,1,766.3,Pastinaca sativa,ZInsectDensity,
i,1,766.3,Phyteuma orbiculare,ZInsectDensity,
i,1,766.3,Plantago major,ZInsectDensity,
i,1,766.3,Planthera bifolia,ZInsectDensity,
i,1,766.3,Platanthera chlorantha,ZInsectDensity,
i,1,766.3,Polygala alpestris,ZInsectDensity,
i,1,766.3,Polygala vulgaris,ZInsectDensity,
i,1,766.3,Polygonum aviculare,ZInsectDensity,
i,1,766.3,Primula veris,ZInsectDensity,
i,1,766.3,Pulsatilla sp#,ZInsectDensity,
i,1,766.3,Reseda lutea,ZInsectDensity,
i,1,766.3,Rhinanthus minor,ZInsectDensity,
i,1,766.3,Rumex sp#,ZInsectDensity,
i,1,766.3,Sambucus sp#,ZInsectDensity,
i,1,766.3,Sedum album,ZInsectDensity,
i,1,766.3,Sedum sp# yellow,ZInsectDensity,
i,1,766.3,Senecio sp#,ZInsectDensity,
i,1,766.3,Silene dioica,ZInsectDensity,
i,1,766.3,Silene nutans,ZInsectDensity,
i,1,766.3,Sisymbrium officinale,ZInsectDensity,
i,1,766.3,Solanum dulgamara,ZInsectDensity,
i,1,766.3,Solidago virgaurea,ZInsectDensity,
i,1,766.3,Spiranthes spiralis,ZInsectDensity,
i,1,766.3,Stachys recta,ZInsectDensity,
i,1,766.3,Taraxacum sp#,ZInsectDensity,
i,1,766.3,Thesium sp#,ZInsectDensity,
i,1,766.3,Tragopodon pratensis,ZInsectDensity,
i,1,766.3,Trifolium badium,ZInsectDensity,
i,1,766.3,Trifolium campestre,ZInsectDensity,
i,1,766.3,Trifolium repens,ZInsectDensity,
i,1,766.3,Trolleis europaeus,ZInsectDensity,
i,1,766.3,Vaccinium vitis-idaea,ZInsectDensity,
i,1,766.3,Valeriana,ZInsectDensity,
i,1,766.3,Verbena officinalis,ZInsectDensity,
i,1,766.3,Veronica officinalis,ZInsectDensity,
i,1,766.3,Veronica sp#,ZInsectDensity,
i,2,737.4,Acinos alpinus,ZInsectDensity,
i,2,737.4,Aconitum anthora,ZInsectDensity,
i,2,737.4,Aconitum napellus,ZInsectDensity,
i,2,737.4,Aegopodium podagraria,ZInsectDensity,
i,2,737.4,Ajuga pyramidalis,ZInsectDensity,
i,2,737.4,Ajuga reptans,ZInsectDensity,
i,2,737.4,Alchemilla sp#,ZInsectDensity,
i,2,737.4,Allium carinatum,ZInsectDensity,
i,2,737.4,Anacamptis pyramidalis,ZInsectDensity,
i,2,737.4,Anemone narcissiflora,ZInsectDensity,
i,2,737.4,Apiaceae sp#,ZInsectDensity,
i,2,737.4,Arnica montana,ZInsectDensity,
i,2,737.4,Aster bellidiastrum,ZInsectDensity,
i,2,737.4,Atroba belladonna,ZInsectDensity,
i,2,737.4,Bellis perennis,ZInsectDensity,
i,2,737.4,Bistorta vivipara,ZInsectDensity,
i,2,737.4,Capsella bursa-pastoris,ZInsectDensity,
i,2,737.4,Carduus defloratus,ZInsectDensity,
i,2,737.4,Carduus nutans,ZInsectDensity,
i,2,737.4,Centaurium sp#,ZInsectDensity,
i,2,737.4,Cephalanthera longifolia,ZInsectDensity,
i,2,737.4,Cirsium arvense,ZInsectDensity,
i,2,737.4,Clinopodium vulgare,ZInsectDensity,
i,2,737.4,Coeglossum viride,ZInsectDensity,
i,2,737.4,Convolvulus arvensis,ZInsectDensity,
i,2,737.4,Conyza sp#,ZInsectDensity,
i,2,737.4,Crepis sp#,ZInsectDensity,
i,2,737.4,Crepis sp# 2,ZInsectDensity,
i,2,737.4,Crepis/Hieracium,ZInsectDensity,
i,2,737.4,Cuscuta europaeae,ZInsectDensity,
i,2,737.4,Epilobium sp#,ZInsectDensity,
i,2,737.4,Euphorbia cyparissias,ZInsectDensity,
i,2,737.4,Fragaria sp#,ZInsectDensity,
i,2,737.4,Gentiana sp#,ZInsectDensity,
i,2,737.4,Geranium pusillum,ZInsectDensity,
i,2,737.4,Geranium sanguineum?,ZInsectDensity,
i,2,737.4,Geranium sp#,ZInsectDensity,
i,2,737.4,Geranium sylvaticum,ZInsectDensity,
i,2,737.4,Globularia cardiflora,ZInsectDensity,
i,2,737.4,Gymnadenia conopsea,ZInsectDensity,
i,2,737.4,Hypericum sp#,ZInsectDensity,
i,2,737.4,Lamium album,ZInsectDensity,
i,2,737.4,Lathyrus pratensis,ZInsectDensity,
i,2,737.4,Lathyrus sp#,ZInsectDensity,
i,2,737.4,Ligustrum vulgare,ZInsectDensity,
i,2,737.4,Maianthemum bifolium,ZInsectDensity,
i,2,737.4,Malva neglecta,ZInsectDensity,
i,2,737.4,Medicago lupulina,ZInsectDensity,
i,2,737.4,Medicago minima,ZInsectDensity,
i,2,737.4,Melampyrum sylvaticum,ZInsectDensity,
i,2,737.4,Mycelis muralis,ZInsectDensity,
i,2,737.4,Myosotes sp#,ZInsectDensity,
i,2,737.4,Neottia ovata,ZInsectDensity,
i,2,737.4,Onobrychis vicifolia,ZInsectDensity,
i,2,737.4,Ophrus apifera,ZInsectDensity,
i,2,737.4,Ophrus insectifera,ZInsectDensity,
i,2,737.4,Orchis mascula,ZInsectDensity,
i,2,737.4,Origanum vulgare,ZInsectDensity,
i,2,737.4,Pastinaca sativa,ZInsectDensity,
i,2,737.4,Phyteuma orbiculare,ZInsectDensity,
i,2,737.4,Plantago major,ZInsectDensity,
i,2,737.4,Planthera bifolia,ZInsectDensity,
i,2,737.4,Polygala alpestris,ZInsectDensity,
i,2,737.4,Polygala vulgaris,ZInsectDensity,
i,2,737.4,Polygonum aviculare,ZInsectDensity,
i,2,737.4,Primula veris,ZInsectDensity,
i,2,737.4,Reseda lutea,ZInsectDensity,
i,2,737.4,Rhinanthus minor,ZInsectDensity,
i,2,737.4,Rosa sp#,ZInsectDensity,
i,2,737.4,Rubus sp#,ZInsectDensity,
i,2,737.4,Rumex sp#,ZInsectDensity,
i,2,737.4,Sambucus sp#,ZInsectDensity,
i,2,737.4,Saponaria ocymoides?,ZInsectDensity,
i,2,737.4,Senecio sp#,ZInsectDensity,
i,2,737.4,Silene dioica,ZInsectDensity,
i,2,737.4,Silene nutans,ZInsectDensity,
i,2,737.4,Sisymbrium officinale,ZInsectDensity,
i,2,737.4,Solanum dulgamara,ZInsectDensity,
i,2,737.4,Solidago virgaurea,ZInsectDensity,
i,2,737.4,Spiranthes spiralis,ZInsectDensity,
i,2,737.4,Stachys recta,ZInsectDensity,
i,2,737.4,Thesium sp#,ZInsectDensity,
i,2,737.4,Tragopodon pratensis,ZInsectDensity,
i,2,737.4,Trifolium badium,ZInsectDensity,
i,2,737.4,Trifolium campestre,ZInsectDensity,
i,2,737.4,Trifolium repens,ZInsectDensity,
i,2,737.4,Trolleis europaeus,ZInsectDensity,
i,2,737.4,Urtica dioica,ZInsectDensity,
i,2,737.4,Vaccinium vitis-idaea,ZInsectDensity,
i,2,737.4,Valeriana,ZInsectDensity,
i,2,737.4,Verbena officinalis,ZInsectDensity,
i,2,737.4,Veronica chamaedris,ZInsectDensity,
i,2,737.4,Veronica officinalis,ZInsectDensity,
i,2,737.4,Veronica sp#,ZInsectDensity,
i,2,737.4,Veronica teucrium,ZInsectDensity,
i,2,737.4,Vicia cracca,ZInsectDensity,
i,2,737.4,Vicia sepium,ZInsectDensity,
i,2,737.4,Vincetoxicum hirundinaria,ZInsectDensity,
i,2,737.4,Viola sp#,ZInsectDensity,
i,3,711.5,Acinos alpinus,ZInsectDensity,
i,3,711.5,Aconitum anthora,ZInsectDensity,
i,3,711.5,Aconitum napellus,ZInsectDensity,
i,3,711.5,Aegopodium podagraria,ZInsectDensity,
i,3,711.5,Ajuga pyramidalis,ZInsectDensity,
i,3,711.5,Ajuga reptans,ZInsectDensity,
i,3,711.5,Alchemilla sp#,ZInsectDensity,
i,3,711.5,Allium carinatum,ZInsectDensity,
i,3,711.5,Anacamptis pyramidalis,ZInsectDensity,
i,3,711.5,Anemone narcissiflora,ZInsectDensity,
i,3,711.5,Anthericum ramosum,ZInsectDensity,
i,3,711.5,Apiaceae sp#,ZInsectDensity,
i,3,711.5,Arnica montana,ZInsectDensity,
i,3,711.5,Aster amellus,ZInsectDensity,
i,3,711.5,Aster bellidiastrum,ZInsectDensity,
i,3,711.5,Atroba belladonna,ZInsectDensity,
