ID,Meadow,Site,MS,Elevation,Species1,Species2,Schoener,ColeopteraVsPlants
291190,i,1,i1,766.3,ProportionPotentilla erecta,ProportionZDensityColeopteraTOTAL,0.202531646,x
460853,i,5,i5,684.5,ProportionCarlina acaulis,ProportionZDensityColeopteraTOTAL,0.204625179,x
291219,i,1,i1,766.3,ProportionTeurium montanum,ProportionZDensityColeopteraTOTAL,0.205063291,x
206327,a,5,a5,1001,ProportionRubus sp#,ProportionZDensityColeopteraTOTAL,0.205188114,x
927774,u,2,u2,1749.2,ProportionVeronica officinalis,ProportionZDensityColeopteraTOTAL,0.206100796,x
121455,a,3,a3,949.8,ProportionRubus sp#,ProportionZDensityColeopteraTOTAL,0.206270113,x
715463,n,4,n4,1420,ProportionBuphthalmum salicifolium,ProportionZDensityColeopteraTOTAL,0.206896552,x
757922,n,5,n5,1398.6,ProportionCrepis/Hieracium,ProportionZDensityColeopteraTOTAL,0.209098294,x
630705,n,2,n2,1405.5,ProportionTaraxacum sp#,ProportionZDensityColeopteraTOTAL,0.209349593,x
673104,n,3,n3,1407.7,ProportionPimpinella sp#,ProportionZDensityColeopteraTOTAL,0.209677419,x
927641,u,2,u2,1749.2,ProportionBellis perennis,ProportionZDensityColeopteraTOTAL,0.212201592,x
78925,a,2,a2,984.9,ProportionCampanula sp#,ProportionZDensityColeopteraTOTAL,0.212228147,x
78970,a,2,a2,984.9,ProportionHypericum sp#,ProportionZDensityColeopteraTOTAL,0.212228147,x
545777,i,7,i7,648.5,ProportionMedicago lupulina,ProportionZDensityColeopteraTOTAL,0.212765957,x
460950,i,5,i5,684.5,ProportionSedum sp# yellow,ProportionZDensityColeopteraTOTAL,0.217442413,x
885261,u,1,u1,1745.8,ProportionLotus corniculatus,ProportionZDensityColeopteraTOTAL,0.21764086,x
460838,i,5,i5,684.5,ProportionArabis/Arabidopsis,ProportionZDensityColeopteraTOTAL,0.218298768,x
78994,a,2,a2,984.9,ProportionOrchis ustulata,ProportionZDensityColeopteraTOTAL,0.219417795,x
503333,i,6,i6,702.2,ProportionLathyrus pratensis,ProportionZDensityColeopteraTOTAL,0.223177474,x
333546,i,2,i2,737.4,ProportionCarlina vulgaris,ProportionZDensityColeopteraTOTAL,0.22324967,x
418532,i,4,i4,702.4,ProportionTrifolium campestre,ProportionZDensityColeopteraTOTAL,0.22367882,x
800336,o,3,o3,1612.7,ProportionCampanula glomerata,ProportionZDensityColeopteraTOTAL,0.223948726,x
206302,a,5,a5,1001,ProportionOrchis ustulata,ProportionZDensityColeopteraTOTAL,0.224610592,x
248674,a,6,a6,981.9,ProportionCarlina vulgaris,ProportionZDensityColeopteraTOTAL,0.226728111,x
248753,a,6,a6,981.9,ProportionPolygonum aviculare,ProportionZDensityColeopteraTOTAL,0.226728111,x
757884,n,5,n5,1398.6,ProportionAllium carinatum,ProportionZDensityColeopteraTOTAL,0.22810723,x
121417,a,3,a3,949.8,ProportionMedicago lupulina,ProportionZDensityColeopteraTOTAL,0.228205128,x
206367,a,5,a5,1001,ProportionVicia sepium,ProportionZDensityColeopteraTOTAL,0.228971963,x
503363,i,6,i6,702.2,ProportionPlantago media,ProportionZDensityColeopteraTOTAL,0.229894509,x
78976,a,2,a2,984.9,ProportionLigustrum vulgare,ProportionZDensityColeopteraTOTAL,0.230133267,x
36545,a,1,a1,1020.6,ProportionMedicago lupulina,ProportionZDensityColeopteraTOTAL,0.230865358,x
588251,n,1,n1,1390.3,ProportionRubus sp#,ProportionZDensityColeopteraTOTAL,0.232272369,x
757987,n,5,n5,1398.6,ProportionPotentilla sp#,ProportionZDensityColeopteraTOTAL,0.233062551,x
36487,a,1,a1,1020.6,ProportionBuphthalmum salicifolium,ProportionZDensityColeopteraTOTAL,0.233259687,x
800435,o,3,o3,1612.7,ProportionSanguisorba minor,ProportionZDensityColeopteraTOTAL,0.233279922,x
588145,n,1,n1,1390.3,ProportionApiaceae sp#,ProportionZDensityColeopteraTOTAL,0.235368832,x
842777,o,4,o4,1576.2,ProportionCarlina acaulis,ProportionZDensityColeopteraTOTAL,0.238387905,x
248732,a,6,a6,981.9,ProportionOdontites luteus,ProportionZDensityColeopteraTOTAL,0.23907379,x
460855,i,5,i5,684.5,ProportionCarum carvi,ProportionZDensityColeopteraTOTAL,0.2395901,x
36492,a,1,a1,1020.6,ProportionCarduus nutans,ProportionZDensityColeopteraTOTAL,0.240907546,x
121439,a,3,a3,949.8,ProportionPlantago media,ProportionZDensityColeopteraTOTAL,0.241067799,x
545726,i,7,i7,648.5,ProportionCarlina vulgaris,ProportionZDensityColeopteraTOTAL,0.243713733,x
758022,n,5,n5,1398.6,ProportionTrifolium pratense,ProportionZDensityColeopteraTOTAL,0.243878216,x
376014,i,3,i3,711.5,ProportionGeranium sp#,ProportionZDensityColeopteraTOTAL,0.244106612,x
333612,i,2,i2,737.4,ProportionParnassia palustris,ProportionZDensityColeopteraTOTAL,0.244385733,x
376053,i,3,i3,711.5,ProportionPlantago lanceolata,ProportionZDensityColeopteraTOTAL,0.245319719,x
376096,i,3,i3,711.5,ProportionTrifolium campestre,ProportionZDensityColeopteraTOTAL,0.246209161,x
715475,n,4,n4,1420,ProportionCerastium sp#,ProportionZDensityColeopteraTOTAL,0.246408046,x
333610,i,2,i2,737.4,ProportionOrchis ustulata,ProportionZDensityColeopteraTOTAL,0.246568261,x
206316,a,5,a5,1001,ProportionPolygala vulgaris,ProportionZDensityColeopteraTOTAL,0.246947399,x
163845,a,4,a4,1002.8,ProportionLathyrus pratensis,ProportionZDensityColeopteraTOTAL,0.248454975,x
545761,i,7,i7,648.5,ProportionGlobularia nudicaulis,ProportionZDensityColeopteraTOTAL,0.248952289,x
376089,i,3,i3,711.5,ProportionTaraxacum sp#,ProportionZDensityColeopteraTOTAL,0.25,x
418405,i,4,i4,702.4,ProportionAsperula cynanchica,ProportionZDensityColeopteraTOTAL,0.250679677,x
503392,i,6,i6,702.2,ProportionSolanum dulgamara,ProportionZDensityColeopteraTOTAL,0.251393909,x
418412,i,4,i4,702.4,ProportionCampanula glomerata,ProportionZDensityColeopteraTOTAL,0.252355592,x
78996,a,2,a2,984.9,ProportionParnassia palustris,ProportionZDensityColeopteraTOTAL,0.253929117,x
673021,n,3,n3,1407.7,ProportionAsperula cynanchica,ProportionZDensityColeopteraTOTAL,0.254032258,x
673012,n,3,n3,1407.7,ProportionAllium carinatum,ProportionZDensityColeopteraTOTAL,0.254032258,x
673017,n,3,n3,1407.7,ProportionApiaceae sp#,ProportionZDensityColeopteraTOTAL,0.254032258,x
673062,n,3,n3,1407.7,ProportionGentiana sp#,ProportionZDensityColeopteraTOTAL,0.254032258,x
630677,n,2,n2,1405.5,ProportionPolygonum aviculare,ProportionZDensityColeopteraTOTAL,0.256097561,x
630726,n,2,n2,1405.5,ProportionVicia cracca,ProportionZDensityColeopteraTOTAL,0.256097561,x
460868,i,5,i5,684.5,ProportionCrepis sp#,ProportionZDensityColeopteraTOTAL,0.257827725,x
36495,a,1,a1,1020.6,ProportionCarum carvi,ProportionZDensityColeopteraTOTAL,0.257843534,x
78909,a,2,a2,984.9,ProportionAnacamptis pyramidalis,ProportionZDensityColeopteraTOTAL,0.262741963,x
79018,a,2,a2,984.9,ProportionRosa sp#,ProportionZDensityColeopteraTOTAL,0.262741963,x
333594,i,2,i2,737.4,ProportionLotus maritimus,ProportionZDensityColeopteraTOTAL,0.26321004,x
333627,i,2,i2,737.4,ProportionPotentilla sp#,ProportionZDensityColeopteraTOTAL,0.264200793,x
121481,a,3,a3,949.8,ProportionTrifolium montana,ProportionZDensityColeopteraTOTAL,0.264566897,x
757893,n,5,n5,1398.6,ProportionAsperula cynanchica,ProportionZDensityColeopteraTOTAL,0.266525473,x
588144,n,1,n1,1390.3,ProportionAnthyllis vulneraria,ProportionZDensityColeopteraTOTAL,0.266731803,x
588161,n,1,n1,1390.3,ProportionCarlina acaulis,ProportionZDensityColeopteraTOTAL,0.266731803,x
121405,a,3,a3,949.8,ProportionHippocrepis comosa,ProportionZDensityColeopteraTOTAL,0.269723866,x
885222,u,1,u1,1745.8,ProportionCirsium acaule,ProportionZDensityColeopteraTOTAL,0.270216963,x
248684,a,6,a6,981.9,ProportionClinopodium vulgare,ProportionZDensityColeopteraTOTAL,0.270967742,x
291122,i,1,i1,766.3,ProportionConvolvulus arvensis,ProportionZDensityColeopteraTOTAL,0.271611932,x
503375,i,6,i6,702.2,ProportionRanunculus sp#,ProportionZDensityColeopteraTOTAL,0.271953147,x
376067,i,3,i3,711.5,ProportionRanunculus sp#,ProportionZDensityColeopteraTOTAL,0.272097868,x
927676,u,2,u2,1749.2,ProportionGalium sp#,ProportionZDensityColeopteraTOTAL,0.274701592,x
78983,a,2,a2,984.9,ProportionMedicago sativa,ProportionZDensityColeopteraTOTAL,0.275435065,x
206326,a,5,a5,1001,ProportionRosa sp#,ProportionZDensityColeopteraTOTAL,0.275700935,x
206222,a,5,a5,1001,ProportionArabis/Arabidopsis,ProportionZDensityColeopteraTOTAL,0.277384861,x
673072,n,3,n3,1407.7,ProportionHieracium pilosella,ProportionZDensityColeopteraTOTAL,0.277763088,x
927649,u,2,u2,1749.2,ProportionCarlina acaulis,ProportionZDensityColeopteraTOTAL,0.278514589,x
885213,u,1,u1,1745.8,ProportionCarlina acaulis,ProportionZDensityColeopteraTOTAL,0.279585799,x
885242,u,1,u1,1745.8,ProportionGentiana sp#,ProportionZDensityColeopteraTOTAL,0.279585799,x
885342,u,1,u1,1745.8,ProportionVicia cracca,ProportionZDensityColeopteraTOTAL,0.279585799,x
333617,i,2,i2,737.4,ProportionPlantago lanceolata,ProportionZDensityColeopteraTOTAL,0.28057601,x
503335,i,6,i6,702.2,ProportionLeucanthemum vulgare,ProportionZDensityColeopteraTOTAL,0.280694475,x
545734,i,7,i7,648.5,ProportionCirsium acaule,ProportionZDensityColeopteraTOTAL,0.282398453,x
800350,o,3,o3,1612.7,ProportionCirsium acaule,ProportionZDensityColeopteraTOTAL,0.283325204,x
291181,i,1,i1,766.3,ProportionPlantago lanceolata,ProportionZDensityColeopteraTOTAL,0.284164299,x
333554,i,2,i2,737.4,ProportionCirsium acaule,ProportionZDensityColeopteraTOTAL,0.285557023,x
291141,i,1,i1,766.3,ProportionGeranium sanguineum?,ProportionZDensityColeopteraTOTAL,0.285864979,x
163883,a,4,a4,1002.8,ProportionPotentilla sp#,ProportionZDensityColeopteraTOTAL,0.286090789,x
36478,a,1,a1,1020.6,ProportionArabis/Arabidopsis,ProportionZDensityColeopteraTOTAL,0.286346641,x
460954,i,5,i5,684.5,ProportionSilene vulgaris,ProportionZDensityColeopteraTOTAL,0.28647525,x
79008,a,2,a2,984.9,ProportionPolygala vulgaris,ProportionZDensityColeopteraTOTAL,0.286694164,x
503369,i,6,i6,702.2,ProportionPolygonum aviculare,ProportionZDensityColeopteraTOTAL,0.287050819,x
206334,a,5,a5,1001,ProportionSedum sp# yellow,ProportionZDensityColeopteraTOTAL,0.290248633,x
715454,n,4,n4,1420,ProportionArabis/Arabidopsis,ProportionZDensityColeopteraTOTAL,0.290517241,x
545803,i,7,i7,648.5,ProportionPolygala comosa,ProportionZDensityColeopteraTOTAL,0.290618956,x
673129,n,3,n3,1407.7,ProportionSedum album,ProportionZDensityColeopteraTOTAL,0.294700461,x
291098,i,1,i1,766.3,ProportionAster amellus,ProportionZDensityColeopteraTOTAL,0.296202532,x
206229,a,5,a5,1001,ProportionBellis perennis,ProportionZDensityColeopteraTOTAL,0.296728972,x
885257,u,1,u1,1745.8,ProportionLathyrus pratensis,ProportionZDensityColeopteraTOTAL,0.297116489,x
418400,i,4,i4,702.4,ProportionAnthyllis vulneraria,ProportionZDensityColeopteraTOTAL,0.297419091,x
206329,a,5,a5,1001,ProportionSalvia pratensis,ProportionZDensityColeopteraTOTAL,0.297521512,x
715457,n,4,n4,1420,ProportionAsperula cynanchica,ProportionZDensityColeopteraTOTAL,0.297701149,x
333531,i,2,i2,737.4,ProportionArenaria/Linum ym#,ProportionZDensityColeopteraTOTAL,0.298331848,x
630571,n,2,n2,1405.5,ProportionAegopodium podagraria,ProportionZDensityColeopteraTOTAL,0.298780488,x
715524,n,4,n4,1420,ProportionMelampyrum sylvaticum,ProportionZDensityColeopteraTOTAL,0.298850575,x
715551,n,4,n4,1420,ProportionPotentilla sp#,ProportionZDensityColeopteraTOTAL,0.298850575,x
927765,u,2,u2,1749.2,ProportionTrifolium montana,ProportionZDensityColeopteraTOTAL,0.298938992,x
757941,n,5,n5,1398.6,ProportionGlobularia nudicaulis,ProportionZDensityColeopteraTOTAL,0.300100127,x
121413,a,3,a3,949.8,ProportionLotus corniculatus,ProportionZDensityColeopteraTOTAL,0.300104982,x
376073,i,3,i3,711.5,ProportionSalvia pratensis,ProportionZDensityColeopteraTOTAL,0.300364716,x
418486,i,4,i4,702.4,ProportionPeucedanum sp#,ProportionZDensityColeopteraTOTAL,0.301106104,x
460939,i,5,i5,684.5,ProportionRanunculus sp#,ProportionZDensityColeopteraTOTAL,0.30440304,x
163907,a,4,a4,1002.8,ProportionStachys officinalis,ProportionZDensityColeopteraTOTAL,0.304566784,x
375977,i,3,i3,711.5,ProportionCampanula sp#,ProportionZDensityColeopteraTOTAL,0.305093949,x
545797,i,7,i7,648.5,ProportionPlantago lanceolata,ProportionZDensityColeopteraTOTAL,0.305517614,x
248759,a,6,a6,981.9,ProportionRanunculus sp#,ProportionZDensityColeopteraTOTAL,0.305779167,x
291153,i,1,i1,766.3,ProportionLathyrus pratensis,ProportionZDensityColeopteraTOTAL,0.307278481,x
503405,i,6,i6,702.2,ProportionTrifolium montana,ProportionZDensityColeopteraTOTAL,0.307346068,x
333581,i,2,i2,737.4,ProportionGlobularia nudicaulis,ProportionZDensityColeopteraTOTAL,0.307703897,x
333619,i,2,i2,737.4,ProportionPlantago media,ProportionZDensityColeopteraTOTAL,0.307949336,x
163847,a,4,a4,1002.8,ProportionLeucanthemum vulgare,ProportionZDensityColeopteraTOTAL,0.308004382,x
715460,n,4,n4,1420,ProportionAtroba belladonna,ProportionZDensityColeopteraTOTAL,0.308374384,x
800315,o,3,o3,1612.7,ProportionAegopodium podagraria,ProportionZDensityColeopteraTOTAL,0.30841135,x
545774,i,7,i7,648.5,ProportionLotus maritimus,ProportionZDensityColeopteraTOTAL,0.308911638,x
248774,a,6,a6,981.9,ProportionSilene vulgaris,ProportionZDensityColeopteraTOTAL,0.309114183,x
121347,a,3,a3,949.8,ProportionAnthericum ramosum,ProportionZDensityColeopteraTOTAL,0.309171598,x
376104,i,3,i3,711.5,ProportionVerbena officinalis,ProportionZDensityColeopteraTOTAL,0.309520088,x
121482,a,3,a3,949.8,ProportionTrifolium pratense,ProportionZDensityColeopteraTOTAL,0.310300128,x
885216,u,1,u1,1745.8,ProportionCentaurea sp#,ProportionZDensityColeopteraTOTAL,0.310650888,x
545832,i,7,i7,648.5,ProportionStachys recta,ProportionZDensityColeopteraTOTAL,0.310686654,x
842804,o,4,o4,1576.2,ProportionGalium sp#,ProportionZDensityColeopteraTOTAL,0.310868174,x
460949,i,5,i5,684.5,ProportionSedum album,ProportionZDensityColeopteraTOTAL,0.310878697,x
842819,o,4,o4,1576.2,ProportionKnautia/ Scabiosa,ProportionZDensityColeopteraTOTAL,0.311110071,x
163868,a,4,a4,1002.8,ProportionParnassia palustris,ProportionZDensityColeopteraTOTAL,0.313067467,x
206228,a,5,a5,1001,ProportionAtroba belladonna,ProportionZDensityColeopteraTOTAL,0.313603323,x
588261,n,1,n1,1390.3,ProportionSilene nutans,ProportionZDensityColeopteraTOTAL,0.315895213,x
163801,a,4,a4,1002.8,ProportionCarlina acaulis,ProportionZDensityColeopteraTOTAL,0.316529232,x
206281,a,5,a5,1001,ProportionLathyrus pratensis,ProportionZDensityColeopteraTOTAL,0.317128491,x
503411,i,6,i6,702.2,ProportionValeriana,ProportionZDensityColeopteraTOTAL,0.318147991,x
248745,a,6,a6,981.9,ProportionPlantago lanceolata,ProportionZDensityColeopteraTOTAL,0.318523113,x
503277,i,6,i6,702.2,ProportionAsperula cynanchica,ProportionZDensityColeopteraTOTAL,0.319067433,x
121365,a,3,a3,949.8,ProportionCarlina acaulis,ProportionZDensityColeopteraTOTAL,0.319526627,x
121445,a,3,a3,949.8,ProportionPolygonum aviculare,ProportionZDensityColeopteraTOTAL,0.319526627,x
503325,i,6,i6,702.2,ProportionGlobularia nudicaulis,ProportionZDensityColeopteraTOTAL,0.320157708,x
503381,i,6,i6,702.2,ProportionSalvia pratensis,ProportionZDensityColeopteraTOTAL,0.32029774,x
800351,o,3,o3,1612.7,ProportionCirsium arvense,ProportionZDensityColeopteraTOTAL,0.320645778,x
588205,n,1,n1,1390.3,ProportionLathyrus pratensis,ProportionZDensityColeopteraTOTAL,0.320833148,x
206353,a,5,a5,1001,ProportionTrifolium montana,ProportionZDensityColeopteraTOTAL,0.321244246,x
503420,i,6,i6,702.2,ProportionVincetoxicum hirundinaria,ProportionZDensityColeopteraTOTAL,0.321496917,x
36603,a,1,a1,1020.6,ProportionTeurium montanum,ProportionZDensityColeopteraTOTAL,0.321922243,x
460945,i,5,i5,684.5,ProportionSalvia pratensis,ProportionZDensityColeopteraTOTAL,0.322406605,x
842816,o,4,o4,1576.2,ProportionHieracium pilosella,ProportionZDensityColeopteraTOTAL,0.322958981,x
757903,n,5,n5,1398.6,ProportionCarduus defloratus,ProportionZDensityColeopteraTOTAL,0.323151909,x
206267,a,5,a5,1001,ProportionGentiana verna,ProportionZDensityColeopteraTOTAL,0.323910301,x
291161,i,1,i1,766.3,ProportionMedicago lupulina,ProportionZDensityColeopteraTOTAL,0.326160338,x
503368,i,6,i6,702.2,ProportionPolygala vulgaris,ProportionZDensityColeopteraTOTAL,0.32624087,x
248667,a,6,a6,981.9,ProportionBuphthalmum salicifolium,ProportionZDensityColeopteraTOTAL,0.326267281,x
206309,a,5,a5,1001,ProportionPlantago lanceolata,ProportionZDensityColeopteraTOTAL,0.326641415,x
460893,i,5,i5,684.5,ProportionHippocrepis comosa,ProportionZDensityColeopteraTOTAL,0.327367169,x
800378,o,3,o3,1612.7,ProportionGymnadenia conopsea,ProportionZDensityColeopteraTOTAL,0.329513908,x
206254,a,5,a5,1001,ProportionCrepis/Hieracium,ProportionZDensityColeopteraTOTAL,0.331464174,x
163780,a,4,a4,1002.8,ProportionAllium carinatum,ProportionZDensityColeopteraTOTAL,0.333260308,x
375983,i,3,i3,711.5,ProportionCarum carvi,ProportionZDensityColeopteraTOTAL,0.333333333,x
673035,n,3,n3,1407.7,ProportionCarum carvi,ProportionZDensityColeopteraTOTAL,0.334584673,x
927701,u,2,u2,1749.2,ProportionMedicago lupulina,ProportionZDensityColeopteraTOTAL,0.335008609,x
333661,i,2,i2,737.4,ProportionTrifolium montana,ProportionZDensityColeopteraTOTAL,0.337054403,x
757951,n,5,n5,1398.6,ProportionLeucanthemum vulgare,ProportionZDensityColeopteraTOTAL,0.337553673,x
78981,a,2,a2,984.9,ProportionMedicago lupulina,ProportionZDensityColeopteraTOTAL,0.337784621,x
460889,i,5,i5,684.5,ProportionGlobularia nudicaulis,ProportionZDensityColeopteraTOTAL,0.338295584,x
79003,a,2,a2,984.9,ProportionPlantago media,ProportionZDensityColeopteraTOTAL,0.339460069,x
121392,a,3,a3,949.8,ProportionGalium sp#,ProportionZDensityColeopteraTOTAL,0.33949201,x
545836,i,7,i7,648.5,ProportionThesium sp#,ProportionZDensityColeopteraTOTAL,0.341054159,x
715559,n,4,n4,1420,ProportionRubus sp#,ProportionZDensityColeopteraTOTAL,0.34144073,x
248789,a,6,a6,981.9,ProportionTrifolium montana,ProportionZDensityColeopteraTOTAL,0.341568849,x
291108,i,1,i1,766.3,ProportionCarduus nutans,ProportionZDensityColeopteraTOTAL,0.341772152,x
206270,a,5,a5,1001,ProportionGeranium sp#,ProportionZDensityColeopteraTOTAL,0.342679128,x
503289,i,6,i6,702.2,ProportionCarlina acaulis,ProportionZDensityColeopteraTOTAL,0.342691595,x
121340,a,3,a3,949.8,ProportionAgrimonia eupatoria,ProportionZDensityColeopteraTOTAL,0.346274114,x
206330,a,5,a5,1001,ProportionSambucus sp#,ProportionZDensityColeopteraTOTAL,0.346728972,x
121387,a,3,a3,949.8,ProportionEchium vulgare,ProportionZDensityColeopteraTOTAL,0.347451469,x
291210,i,1,i1,766.3,ProportionSilene vulgaris,ProportionZDensityColeopteraTOTAL,0.347855134,x
121351,a,3,a3,949.8,ProportionArenaria/Linum ym#,ProportionZDensityColeopteraTOTAL,0.348412688,x
545819,i,7,i7,648.5,ProportionSanguisorba minor,ProportionZDensityColeopteraTOTAL,0.348646035,x
885343,u,1,u1,1745.8,ProportionVicia sepium,ProportionZDensityColeopteraTOTAL,0.348873831,x
630592,n,2,n2,1405.5,ProportionCampanula glomerata,ProportionZDensityColeopteraTOTAL,0.349085366,x
927620,u,2,u2,1749.2,ProportionAcinos alpinus,ProportionZDensityColeopteraTOTAL,0.350551106,x
842815,o,4,o4,1576.2,ProportionHelianthemum nummularium,ProportionZDensityColeopteraTOTAL,0.350790207,x
333534,i,2,i2,737.4,ProportionAster amellus,ProportionZDensityColeopteraTOTAL,0.352303765,x
121401,a,3,a3,949.8,ProportionGlobularia nudicaulis,ProportionZDensityColeopteraTOTAL,0.353057199,x
885205,u,1,u1,1745.8,ProportionBellis perennis,ProportionZDensityColeopteraTOTAL,0.353086638,x
206289,a,5,a5,1001,ProportionMedicago lupulina,ProportionZDensityColeopteraTOTAL,0.353418593,x
757911,n,5,n5,1398.6,ProportionCerastium sp#,ProportionZDensityColeopteraTOTAL,0.353918015,x
800311,o,3,o3,1612.7,ProportionAchillea millefolium,ProportionZDensityColeopteraTOTAL,0.353948591,x
206311,a,5,a5,1001,ProportionPlantago media,ProportionZDensityColeopteraTOTAL,0.35433263,x
121434,a,3,a3,949.8,ProportionPeucedanum sp#,ProportionZDensityColeopteraTOTAL,0.355029586,x
418413,i,4,i4,702.4,ProportionCampanula sp#,ProportionZDensityColeopteraTOTAL,0.355114024,x
36565,a,1,a1,1020.6,ProportionPlantago lanceolata,ProportionZDensityColeopteraTOTAL,0.356199762,x
36571,a,1,a1,1020.6,ProportionPolygala comosa,ProportionZDensityColeopteraTOTAL,0.356332211,x
36599,a,1,a1,1020.6,ProportionStachys officinalis,ProportionZDensityColeopteraTOTAL,0.35707002,x
121457,a,3,a3,949.8,ProportionSalvia pratensis,ProportionZDensityColeopteraTOTAL,0.358446189,x
800366,o,3,o3,1612.7,ProportionEuphrasia sp,ProportionZDensityColeopteraTOTAL,0.358671903,x
376062,i,3,i3,711.5,ProportionPotentilla erecta,ProportionZDensityColeopteraTOTAL,0.360773279,x
460880,i,5,i5,684.5,ProportionGalium sp#,ProportionZDensityColeopteraTOTAL,0.361504482,x
291201,i,1,i1,766.3,ProportionSalvia pratensis,ProportionZDensityColeopteraTOTAL,0.362925877,x
503321,i,6,i6,702.2,ProportionGeranium sanguineum?,ProportionZDensityColeopteraTOTAL,0.363101566,x
333527,i,2,i2,737.4,ProportionAnthericum ramosum,ProportionZDensityColeopteraTOTAL,0.363853022,x
800387,o,3,o3,1612.7,ProportionLeucanthemum vulgare,ProportionZDensityColeopteraTOTAL,0.364072044,x
